QuestionText,AnswerText,Tags
What's your preferred hoodie for festival in autumn?,bohemian white denim hoodie,"hoodie,bohemian,white,denim,festival,autumn"
What's your preferred trousers for dinner in winter?,minimalist orange linen trousers,"trousers,minimalist,orange,linen,dinner,winter"
What sweater do you wear for gym in summer?,minimalist brown wool sweater,"sweater,minimalist,brown,wool,gym,summer"
Describe a t-shirt you would wear to concert in winter.,punk red suede t-shirt,"t-shirt,punk,red,suede,concert,winter"
Describe a blazer you would wear to gym in autumn.,formal gray linen blazer,"blazer,formal,gray,linen,gym,autumn"
What's your preferred sandals for party in autumn?,minimalist beige suede sandals,"sandals,minimalist,beige,suede,party,autumn"
What's your preferred shirt for work in autumn?,minimalist yellow denim shirt,"shirt,minimalist,yellow,denim,work,autumn"
What scarf do you wear for gym in spring?,athleisure gray suede scarf,"scarf,athleisure,gray,suede,gym,spring"
What's your preferred trousers for festival in summer?,preppy yellow polyester trousers,"trousers,preppy,yellow,polyester,festival,summer"
What's your preferred dress for concert in summer?,streetwear green velvet dress,"dress,streetwear,green,velvet,concert,summer"
Describe a suit you would wear to interview in summer.,casual yellow denim suit,"suit,casual,yellow,denim,interview,summer"
What sneakers do you wear for concert in summer?,casual purple silk sneakers,"sneakers,casual,purple,silk,concert,summer"
Which sandals is your choice for interview during summer?,minimalist red cotton sandals,"sandals,minimalist,red,cotton,interview,summer"
What's your preferred slippers for wedding in autumn?,bohemian blue suede slippers,"slippers,bohemian,blue,suede,wedding,autumn"
Describe a skirt you would wear to date night in autumn.,minimalist orange nylon skirt,"skirt,minimalist,orange,nylon,date night,autumn"
What sandals do you wear for concert in autumn?,casual black denim sandals,"sandals,casual,black,denim,concert,autumn"
What hoodie do you wear for festival in winter?,punk gray cotton hoodie,"hoodie,punk,gray,cotton,festival,winter"
Describe a hoodie you would wear to dinner in summer.,athleisure yellow cotton hoodie,"hoodie,athleisure,yellow,cotton,dinner,summer"
What oxfords do you wear for wedding in autumn?,bohemian white linen oxfords,"oxfords,bohemian,white,linen,wedding,autumn"
Which boots is your choice for outdoor during summer?,bohemian black denim boots,"boots,bohemian,black,denim,outdoor,summer"
What's your preferred boots for travel in spring?,minimalist gray suede boots,"boots,minimalist,gray,suede,travel,spring"
Describe a sneakers you would wear to interview in summer.,punk blue suede sneakers,"sneakers,punk,blue,suede,interview,summer"
What t-shirt do you wear for interview in spring?,punk beige linen t-shirt,"t-shirt,punk,beige,linen,interview,spring"
What's your preferred oxfords for formal in summer?,preppy orange leather oxfords,"oxfords,preppy,orange,leather,formal,summer"
Describe a jewelry you would wear to concert in winter.,formal red silk jewelry,"jewelry,formal,red,silk,concert,winter"
Describe a suit you would wear to travel in winter.,casual orange cotton suit,"suit,casual,orange,cotton,travel,winter"
What trousers do you wear for travel in winter?,formal green cotton trousers,"trousers,formal,green,cotton,travel,winter"
Describe a loafers you would wear to outdoor in winter.,minimalist red leather loafers,"loafers,minimalist,red,leather,outdoor,winter"
What shirt do you wear for concert in autumn?,preppy white cotton shirt,"shirt,preppy,white,cotton,concert,autumn"
Which heels is your choice for beach during spring?,preppy orange leather heels,"heels,preppy,orange,leather,beach,spring"
Which sneakers is your choice for beach during autumn?,vintage gray denim sneakers,"sneakers,vintage,gray,denim,beach,autumn"
Which flats is your choice for concert during spring?,vintage gray nylon flats,"flats,vintage,gray,nylon,concert,spring"
Which bag is your choice for beach during spring?,casual white velvet bag,"bag,casual,white,velvet,beach,spring"
What's your preferred slippers for formal in winter?,grunge white wool slippers,"slippers,grunge,white,wool,formal,winter"
What's your preferred bag for concert in summer?,streetwear orange nylon bag,"bag,streetwear,orange,nylon,concert,summer"
Which shorts is your choice for formal during spring?,casual purple cotton shorts,"shorts,casual,purple,cotton,formal,spring"
Describe a dress you would wear to work in winter.,preppy yellow silk dress,"dress,preppy,yellow,silk,work,winter"
Which bag is your choice for concert during winter?,vintage red wool bag,"bag,vintage,red,wool,concert,winter"
Which slippers is your choice for festival during autumn?,vintage black velvet slippers,"slippers,vintage,black,velvet,festival,autumn"
What trousers do you wear for wedding in summer?,grunge orange nylon trousers,"trousers,grunge,orange,nylon,wedding,summer"
Describe a belt you would wear to gym in summer.,grunge black linen belt,"belt,grunge,black,linen,gym,summer"
What jacket do you wear for travel in summer?,preppy white cotton jacket,"jacket,preppy,white,cotton,travel,summer"
Which bag is your choice for work during autumn?,grunge brown denim bag,"bag,grunge,brown,denim,work,autumn"
What jacket do you wear for formal in winter?,casual gray velvet jacket,"jacket,casual,gray,velvet,formal,winter"
Which oxfords is your choice for indoor during autumn?,athleisure black silk oxfords,"oxfords,athleisure,black,silk,indoor,autumn"
What's your preferred sandals for beach in spring?,bohemian yellow leather sandals,"sandals,bohemian,yellow,leather,beach,spring"
Describe a hoodie you would wear to date night in spring.,bohemian beige wool hoodie,"hoodie,bohemian,beige,wool,date night,spring"
What's your preferred suit for party in summer?,grunge purple linen suit,"suit,grunge,purple,linen,party,summer"
What's your preferred slippers for wedding in spring?,vintage brown denim slippers,"slippers,vintage,brown,denim,wedding,spring"
Which dress is your choice for beach during spring?,punk gray silk dress,"dress,punk,gray,silk,beach,spring"
What's your preferred dress for travel in winter?,athleisure green wool dress,"dress,athleisure,green,wool,travel,winter"
What jeans do you wear for work in autumn?,streetwear yellow cotton jeans,"jeans,streetwear,yellow,cotton,work,autumn"
What's your preferred shorts for party in winter?,formal orange velvet shorts,"shorts,formal,orange,velvet,party,winter"
Describe a skirt you would wear to festival in spring.,grunge gray wool skirt,"skirt,grunge,gray,wool,festival,spring"
What skirt do you wear for casual in winter?,formal black cotton skirt,"skirt,formal,black,cotton,casual,winter"
What's your preferred slippers for concert in spring?,preppy pink leather slippers,"slippers,preppy,pink,leather,concert,spring"
What loafers do you wear for party in spring?,formal orange nylon loafers,"loafers,formal,orange,nylon,party,spring"
Describe a hoodie you would wear to formal in spring.,minimalist brown nylon hoodie,"hoodie,minimalist,brown,nylon,formal,spring"
Describe a blouse you would wear to beach in autumn.,vintage blue nylon blouse,"blouse,vintage,blue,nylon,beach,autumn"
What flats do you wear for festival in winter?,casual pink silk flats,"flats,casual,pink,silk,festival,winter"
What suit do you wear for indoor in summer?,formal purple wool suit,"suit,formal,purple,wool,indoor,summer"
What suit do you wear for festival in winter?,grunge gray linen suit,"suit,grunge,gray,linen,festival,winter"
What's your preferred hat for date night in summer?,minimalist brown leather hat,"hat,minimalist,brown,leather,date night,summer"
What jewelry do you wear for work in spring?,preppy white denim jewelry,"jewelry,preppy,white,denim,work,spring"
What loafers do you wear for concert in summer?,preppy green nylon loafers,"loafers,preppy,green,nylon,concert,summer"
What skirt do you wear for interview in spring?,athleisure brown denim skirt,"skirt,athleisure,brown,denim,interview,spring"
What coat do you wear for interview in spring?,casual pink denim coat,"coat,casual,pink,denim,interview,spring"
Which flats is your choice for beach during autumn?,preppy green nylon flats,"flats,preppy,green,nylon,beach,autumn"
What's your preferred sneakers for work in spring?,formal pink suede sneakers,"sneakers,formal,pink,suede,work,spring"
Which boots is your choice for indoor during spring?,streetwear purple suede boots,"boots,streetwear,purple,suede,indoor,spring"
What's your preferred bag for outdoor in autumn?,preppy beige polyester bag,"bag,preppy,beige,polyester,outdoor,autumn"
Which jeans is your choice for travel during summer?,punk brown nylon jeans,"jeans,punk,brown,nylon,travel,summer"
Which jeans is your choice for wedding during spring?,minimalist beige cotton jeans,"jeans,minimalist,beige,cotton,wedding,spring"
Describe a scarf you would wear to work in winter.,preppy white silk scarf,"scarf,preppy,white,silk,work,winter"
What hat do you wear for party in autumn?,streetwear red cotton hat,"hat,streetwear,red,cotton,party,autumn"
Which hat is your choice for work during spring?,grunge gray silk hat,"hat,grunge,gray,silk,work,spring"
Describe a dress you would wear to travel in summer.,athleisure white linen dress,"dress,athleisure,white,linen,travel,summer"
Describe a shorts you would wear to dinner in autumn.,punk gray denim shorts,"shorts,punk,gray,denim,dinner,autumn"
Which jeans is your choice for wedding during summer?,streetwear gray denim jeans,"jeans,streetwear,gray,denim,wedding,summer"
What blazer do you wear for wedding in summer?,bohemian white suede blazer,"blazer,bohemian,white,suede,wedding,summer"
Describe a t-shirt you would wear to work in summer.,streetwear gray denim t-shirt,"t-shirt,streetwear,gray,denim,work,summer"
What's your preferred trousers for dinner in winter?,punk green velvet trousers,"trousers,punk,green,velvet,dinner,winter"
Describe a shirt you would wear to beach in winter.,punk green wool shirt,"shirt,punk,green,wool,beach,winter"
Describe a blouse you would wear to wedding in autumn.,casual green linen blouse,"blouse,casual,green,linen,wedding,autumn"
What's your preferred heels for party in spring?,vintage purple polyester heels,"heels,vintage,purple,polyester,party,spring"
Describe a boots you would wear to dinner in winter.,vintage green silk boots,"boots,vintage,green,silk,dinner,winter"
What's your preferred bag for wedding in summer?,vintage yellow wool bag,"bag,vintage,yellow,wool,wedding,summer"
Which boots is your choice for interview during winter?,minimalist green suede boots,"boots,minimalist,green,suede,interview,winter"
Which suit is your choice for beach during winter?,athleisure pink leather suit,"suit,athleisure,pink,leather,beach,winter"
Which blazer is your choice for casual during autumn?,minimalist yellow linen blazer,"blazer,minimalist,yellow,linen,casual,autumn"
What's your preferred flats for date night in summer?,formal green polyester flats,"flats,formal,green,polyester,date night,summer"
Describe a suit you would wear to date night in winter.,bohemian pink suede suit,"suit,bohemian,pink,suede,date night,winter"
Describe a hoodie you would wear to gym in winter.,preppy yellow denim hoodie,"hoodie,preppy,yellow,denim,gym,winter"
What's your preferred heels for dinner in summer?,bohemian white nylon heels,"heels,bohemian,white,nylon,dinner,summer"
What's your preferred scarf for party in autumn?,minimalist yellow denim scarf,"scarf,minimalist,yellow,denim,party,autumn"
Which heels is your choice for travel during autumn?,minimalist brown suede heels,"heels,minimalist,brown,suede,travel,autumn"
Describe a blouse you would wear to concert in winter.,bohemian beige cotton blouse,"blouse,bohemian,beige,cotton,concert,winter"
